price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,Price_sqft
4400000,"vaishali, Sector 5 Vaishali, Ghaziabad, Delhi NCR",1000,28.643642,77.34532,2,2,1,Ready to Move,New Property,1,Semi-Furnished,0,"Near by metro station atmosphere to live in, facilities & Amenities are world class. Construction quality  this is  ality malls schools hospitals market and tampls et painted flat,near metro mall and hospital.And school and main market. This",Individual House,4400
16000000,"Palam Vihar, Gurgaon, Haryana, Palam Vihar, Gurgaon, Delhi NCR",2140,28.50042534,77.00772858,4,4,2,Ready to Move,New Property,,Unfurnished,,Nearby to all necessary facilities and amenities,Flat,7476.635514
26500000,"sector b pocket 7 ff, Sector B Vasant Kunj, New Delhi - South, Delhi NCR",2000,28.53838483,77.09200984,3,2,1,Ready to Move,Resale,4,,0,G d gonek school  bhatnagar  school yes bank  mall  vasant kunj new de.,Flat,13250
18000000,"Sector 78, Noida, Sector 78, Noida, Delhi NCR",2250,28.562957,77.38698789,4,3,4,Ready to Move,New Property,,,,Close to main road.,Flat,8000
10000000,"Sector 168, Noida, Sector 168, Noida, Delhi NCR",1914,28.444621,77.484261,3,4,4,Ready to Move,Resale,,,,,Individual House,5224.660397
4000000,"Noida Extension, Noida, Delhi NCR",1055,28.619028,77.425972,2,2,3,Ready to Move,Resale,,,,"Gaur city 2, noida extension.",Flat,3791.469194
5470000,"Noida Extension Noida, Noida Extension, Noida, Delhi NCR",1369,28.58296266,77.43325959,3,2,3,Ready to Move,New Property,1,,2,Near by supertech Eco Village1,Flat,3995.617239
6500000,"A & b., Sector 49, Gurgaon, Delhi NCR",1150,28.4111861,77.0497084,2,2,3,Ready to Move,Resale,2,,0,"sapphire mall sector -49,",Flat,5652.173913
5700000,"Sector 86, Faridabad, Sector 86, Faridabad, Delhi NCR",1575,28.40436848,77.33607703,3,3,3,Ready to Move,Resale,1,,2,Near MDP School and Metro station Approx 4 km.,Flat,3619.047619
49500000,"Safdarjung Enclave, Safdarjung Enclave, New Delhi - South, Delhi NCR",2200,28.564027,77.1945069,4,4,2,Ready to Move,New Property,2,Semi-Furnished,1,Park facing,Individual House,22500
15100000,"Sector 110A, Gurgaon, Chandan Vihar, Gurgaon, Delhi NCR",2428,28.513139,77.025952,4,4,4,Ready to Move,Resale,2,,2,,Flat,6219.110379
13000000,"sector 11, Sector 11 Dwarka, New Delhi - Dwarka, Delhi NCR",1300,28.59422623,77.05091528,3,2,3,Ready to Move,Resale,,,,maxfort school,Individual House,10000
8900000,"Sector 79, Gurugram, Haryana, Sector 79, Gurgaon, Delhi NCR",1572,28.3589451,76.971745,3,3,3,Ready to Move,New Property,2,,2,jaipur high way  sector 79,Flat,5661.577608
8000000,"Sector 85, Faridabad, Delhi NCR",2250,28.4042306,77.3559561,3,3,2,Ready to Move,New Property,,,,,Flat,3555.555556
7400000,"Sector 62, Noida, Sector 62 Block B, Noida, Delhi NCR",1550,28.61527184,77.37107535,3,3,3,Ready to Move,Resale,1,,2,3 bhk 3 toilet wood work complete power backup aro water gas pipes car parking nice flat best location,Flat,4774.193548
4800000,"234, Subhash Nagar Gurugram, Subhash Nagar, Gurgaon, Delhi NCR",900,28.4661808,77.02391052,2,2,1,Ready to Move,New Property,,Semi-Furnished,,,Flat,5333.333333
34500000,"Sector 53, Gurgaon, Sector 53, Gurgaon, Delhi NCR",4128,28.445667,77.097443,4,4,4,Ready to Move,Resale,3,,2,,Flat,8357.55814
18500000,"Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana, Sushant Lok 1 Block A, Gurgaon, Delhi NCR",2000,28.473926,77.078657,3,4,4,Ready to Move,Resale,2,,0,HUDA Metro,Flat,9250
26000000,"sector  46 gurgaon, Huda Colony, Gurgaon, Delhi NCR",3500,28.4325844,77.0559044,4,5,4,Ready to Move,New Property,5,Semi-Furnished,1,sector  46 gurgaon. Near hudda city metro station .K.R mangalam school,Individual House,7428.571429
4700000,"Indirapuram, Ghaziabad, Delhi NCR",975,28.6493479,77.3696259,3,2,1,Ready to Move,Resale,,Semi-Furnished,0,Shakti Plaza,Flat,4820.512821
2600000,"rajnagar sec 23 sanjay nagar, Sanjay Nagar, Ghaziabad, Delhi NCR",540,28.6957931,77.4540746,2,2,1,Ready to Move,New Property,1,Semi-Furnished,,"60 Sq yard Residential Plot situated at Sanjay Nagar which is Prime location of Ghaziabad.This plot is part of Gated society with all the Basic and Modern emneties like Garden , Full time Security , Water straoge, Black Pitch Road, Electricity etc",Flat,4814.814815
17000000,"C2A/229A, Opp. Delhi jal board, Janakpuri, New delhi., Janakpuri Block C2A, New Delhi - West, Delhi NCR",1550,28.61896706,77.0936203,3,3,,Ready to Move,Resale,,Semi-Furnished,,C4E market AreaC2A229A Opp. Delhi jal board  Janakpuri New,Flat,10967.74194
3830000,"Sector 143A Noida, Sector 143A, Noida, Delhi NCR",1040,28.49983025,77.42658997,2,2,3,Ready to Move,Resale,2,Unfurnished,2,Sector 144 Metro Station,Individual House,3682.692308
5420000,"Sector 2, Plot No GH-01 West, Patwari, Greater Noida, Uttar Pradesh 201318, Sector 2, Greater Noida, Delhi NCR",1425,28.5906689,77.45786265,3,2,4,,New Property,1,Furnished,2,Eros Round About Sector-16C Greater Noida West,Flat,3803.508772
7500000,"indirapuram, Neeti Khand 2, Ghaziabad, Delhi NCR",1300,28.6446415,77.371908,3,3,1,Ready to Move,New Property,1,Semi-Furnished,1,near swarnjayanty park.,Flat,5769.230769
3500000,"Rama park road, Dwarka Mor, New Delhi - West, Delhi NCR",750,28.6193161,77.03326416,3,2,1,Ready to Move,New Property,,Semi-Furnished,,,Flat,4666.666667
6500000,"Sector 92, Gurgaon, Dhorka, Gurgaon, Delhi NCR",1700,28.414052,76.914303,4,4,4,Ready to Move,Resale,,,,,Flat,3823.529412
33000000,"Sector 50, Noida, Sector 50, Noida, Delhi NCR",3284,28.57725,77.370289,4,5,4,,Resale,1,Semi-Furnished,3,located in sector 50 noida,Flat,10048.72107
15000000,"5555., Palam Vihar Pocket E, Gurgaon, Delhi NCR",2430,28.5113555,77.0328085,3,3,2,Ready to Move,New Property,1,Furnished,1,"Palam Vihar Vyapar Kendra, Celebrity Home etc",Individual House,6172.839506
20000000,"New Delhi, Naraina Vihar, New Delhi - West, Delhi NCR",1800,28.62870979,77.1359787,3,3,1,Ready to Move,Resale,,Semi-Furnished,,,Flat,11111.11111
10300000,"Sector 69, Gurgaon, Sector 69, Gurgaon, Delhi NCR",1704,28.393604,77.035364,3,3,4,,New Property,4,Unfurnished,2,tulip lemon,Individual House,6044.600939
7500000,"Sector 62, Noida, Sector 62 Block B, Noida, Delhi NCR",1540,28.62407017,77.37175607,3,2,2,Ready to Move,Resale,1,,2,10 minutes walking distance from Fortis Hospital & Metro Station,Flat,4870.12987
5500000,"mandir wali gali, Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",980,28.59803581,77.07652283,3,3,1,Ready to Move,New Property,,Furnished,,dhari devi mandir mahavir enclave part 1,Flat,5612.244898
9500000,"Sector 5 Vasundhara, Ghaziabad, Delhi NCR",1750,28.660923,77.37889862,4,3,,Ready to Move,New Property,1,Semi-Furnished,0,,Individual House,5428.571429
10500000,"vasundara, Vasundhara, Ghaziabad, Delhi NCR",1900,28.65955734,77.37476349,4,3,1,Ready to Move,New Property,,Semi-Furnished,,"school,market,park,metro,medical facility,transport facility etc",Flat,5526.315789
55000000,"c block, Green Park, New Delhi - South, Delhi NCR",2600,28.55767441,77.20368958,4,5,3,Ready to Move,New Property,,Unfurnished,,green park metro station,Individual House,21153.84615
10900000,"sector 79, Sector 79, Gurgaon, Delhi NCR",1983,28.35895365,76.971587,3,3,5,Ready to Move,Resale,1,,2,The property close to market & school.,Flat,5496.722138
3700000,"Express Park view- II, GH-03, Chi 5, Near express park view -I, Greater Noida (UP), Chuharpur Khadar, Greater Noida, Delhi NCR",984,28.4265996,77.5077563,2,2,3,Ready to Move,New Property,1,Unfurnished,2,Near knowledge park 2 metro station,Flat,3760.162602
17000000,"Sushant Lok 2, Gurgaon, Delhi NCR",2200,28.423049,77.08741,4,4,2,Ready to Move,New Property,1,Semi-Furnished,1,"Located on 18 mt road, walking distance from Hongkong Bazar",Flat,7727.272727
4400000,"mahagun mywood gaur city 2nd sec 16 c noida extension greater noida west, Noida Extension, Noida, Delhi NCR",1110,28.620768,77.425805,2,2,2,Ready to Move,Resale,1,,3,near 4 murti chowk,Flat,3963.963964
4100000,"vaishali sec 3, Sector 3 Vaishali, Ghaziabad, Delhi NCR",900,28.64988397,77.35310555,2,2,2,Ready to Move,Resale,1,,0,Near Market And Mall,Flat,4555.555556
12500000,"rohini, Rohini, New Delhi - Rohini, Delhi NCR",1200,28.73956871,77.09276581,3,2,1,Ready to Move,Resale,,Semi-Furnished,,near mkt and garden,Individual House,10416.66667
3800000,"Noida Extension, Noida, Noida Extension Block C, Noida, Delhi NCR",990,28.616204,77.422256,2,2,,Ready to Move,Resale,1,,3,noida,Flat,3838.383838
16000000,"Sector 54, Gurgaon, DLF City Phase 5, Gurgaon, Delhi NCR",1343,28.448545,77.094641,3,3,2,Ready to Move,Resale,1,,2,Dlf phase 5.,Individual House,11913.62621
9500000,"Greenwood city, Green Woods City, Gurgaon, Delhi NCR",1728,28.44610786,77.06240082,2,2,2,Ready to Move,Resale,,Semi-Furnished,,huda metro station,Flat,5497.685185
15300000,"Sector 27, Greater Noida, Delhi NCR",2506,28.470149,77.535673,4,5,,Under Construction,New Property,,,,,Individual House,6105.347167
11900000,"Sector 109, Gurgaon, Sector 109 Block T, Gurgaon, Delhi NCR",1750,28.517155,77.003435,3,3,3,Ready to Move,New Property,1,,4,Near Delhi Gurgaon Border Dwarka Expresway Near Sobha villa,Flat,6800
23500000,"Vasant Kunj, New Delhi - South, Delhi NCR",2500,28.522485,77.157488,4,3,2,Ready to Move,New Property,,,,Fortis Hospital Vasant Kunj.,Individual House,9400
3050000,"Plot No. GH - 01/A, Sector 16 B, Greater Noida West, Greater Noida -201308, Noida Extension, Noida, Delhi NCR",792,28.60847821,77.444642,2,2,2,Ready to Move,Resale,1,,2,Walking distance from Gaur city mall and many reputed schools.,Flat,3851.010101
12000000,"east pocket, Sector 23, Gurgaon, Delhi NCR",1800,28.5097759,77.0535665,4,4,2,Ready to Move,Resale,3,Unfurnished,,walking distance from market and main road.,Flat,6666.666667
15300000,"dwarka Sector-22, Sector 22 Dwarka, New Delhi - Dwarka, Delhi NCR",1700,28.5593993,77.0596789,3,2,3,Ready to Move,Resale,2,,2,near dwarka sector-11 gurudwara,Flat,9000
22800000,"Sector 6 Dwarka, Dwarka, New Delhi, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",2200,28.5895731,77.0658956,4,4,3,Ready to Move,Resale,2,,6,This society is very well maintained with cleans surroundings itself.,Flat,10363.63636
26600000,"Sector 63A, Gurgaon, Sector 63A, Gurgaon, Delhi NCR",3000,28.400444,77.103004,3,3,3,,New Property,3,Semi-Furnished,2,"Sector 63A, golf course extension road",Flat,8866.666667
47500000,"none, New Delhi, Delhi NCR",2850,28.52831459,77.26622009,4,4,3,Ready to Move,Resale,1,Semi-Furnished,1,Gk 2  near by don bosco school,Flat,16666.66667
15800000,"Nirvana Country, South City 2, Gurgaon, Delhi NCR",2000,28.41772,77.05281,3,3,2,Ready to Move,New Property,2,,1,Baani Square,Flat,7900
7500000,"Sector 62, Noida, Sector 62, Noida, Delhi NCR",1700,28.621714,77.369341,3,3,3,Ready to Move,Resale,1,,2,near Fortis hospital and Sector 62 metro station,Flat,4411.764706
6500000,"House No. 221, Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",1000,28.7297569,77.087787,4,3,3,Ready to Move,Resale,1,Unfurnished,,,Flat,6500
3900000,"Sector 102, Dwarka Expressway, Gurgaon, Haryana, Sector 102, Gurgaon, Delhi NCR",606,28.471233,76.969597,2,2,2,Ready to Move,Resale,,,2,"Dwarka Expressway, Sector-102 Gurgaon, Gurgaon, Haryana",Individual House,6435.643564
5500000,"Sector 84, Faridabad, Sector 84, Faridabad, Delhi NCR",1400,28.40439154,77.3625813,3,3,3,Ready to Move,Resale,2,,2,near by DPS school and collage,Individual House,3928.571429
15700000,"Sector 78, Noida, Sector 78, Noida, Delhi NCR",2622,28.55998087,77.38556078,4,4,4,Ready to Move,Resale,1,,2,,Flat,5987.795576
6500000,"Rohini, New Delhi - Rohini, Delhi NCR",560,28.73956871,77.09276581,3,2,,Ready to Move,Resale,,Unfurnished,,,Flat,11607.14286
9800000,"nh 8, Sector 83, Gurgaon, Delhi NCR",1720,28.395989,76.973879,3,3,3,Ready to Move,Resale,,,,,Flat,5697.674419
5500000,"Sector 51, Noida, Sector 51, Noida, Delhi NCR",950,28.578746,77.364647,2,2,2,Ready to Move,Resale,2,,,Sector-34 Metro Station,Flat,5789.473684
5300000,"Noida Extension, Noida, Noida Extension, Noida, Delhi NCR",1400,28.61607805,77.42810225,3,3,3,Ready to Move,Resale,1,,2,Near by gaur city 1,Flat,3785.714286
7500000,"DDA Flat PKT A Mayur Vihar 2, Mayur Vihar 2, New Delhi - East, Delhi NCR",1000,28.617045,77.299452,2,2,1,Ready to Move,Resale,2,Semi-Furnished,0,"This property is close to metro station,near nh24 highway.",Individual House,7500
10500000,"sector 69, Sector 69, Gurgaon, Delhi NCR",1578,28.39393115,77.031069,3,3,2,Ready to Move,New Property,,,,tulip chowk,Flat,6653.992395
22000000,"Sector 30, Gurgaon, Delhi NCR",2368,28.46195602,77.05679321,3,5,3,Ready to Move,Resale,,Semi-Furnished,,,Flat,9290.540541
10200000,"Sector 81, Neharpar Faridabad, Faridabad, Haryana, Sector 81, Faridabad, Delhi NCR",1895,28.3924416,77.3442485,3,3,3,Ready to Move,New Property,2,,2,Near dps school faridabad.,Flat,5382.585752
10500000,"Surajpur, Greater Noida, Surajpur, Greater Noida, Delhi NCR",2106,28.472502,77.52226619,3,4,1,Ready to Move,Resale,,,,,Flat,4985.754986
19000000,"Near Huda market, Sector 9, Faridabad, Delhi NCR",3500,28.37646103,77.33474731,4,4,4,Ready to Move,Resale,,Semi-Furnished,,sch8,Flat,5428.571429
2400000,"New Delhi, Mahavir Enclave Part 3, New Delhi - Dwarka, Delhi NCR",540,28.60604477,77.07047272,2,2,1,Ready to Move,New Property,,Semi-Furnished,,,Flat,4444.444444
18000000,"Sector 46, Gurgaon, Delhi NCR",2400,28.44633157,77.08064441,3,6,4,Ready to Move,Resale,3,,,,Individual House,7500
7200000,"Sector 21, Noida, Sector 21, Noida, Delhi NCR",1250,28.589607,77.336443,3,2,1,Ready to Move,Resale,3,,2,Next to Noida Stadium.,Flat,5760
19000000,"Builder Floor, DLF City Phase 3, Gurgaon, Delhi NCR",2200,28.49410629,77.10335541,4,4,2,Ready to Move,Resale,,Semi-Furnished,,Sidhartha Hotel,Flat,8636.363636
7000000,"zeta -1, Zeta, Greater Noida, Delhi NCR",1742,28.507687,77.532312,3,3,2,Ready to Move,Resale,,Semi-Furnished,,,Flat,4018.36969
3200000,"Crossings Republik, Ghaziabad, Delhi NCR",1250,28.635074,77.4316636,2,2,3,Ready to Move,New Property,,,,,Flat,2560
6500000,"Chattarpur Extension, New Delhi - South, Delhi NCR",1500,28.49025726,77.17655182,3,3,1,,New Property,,Semi-Furnished,,,Flat,4333.333333
5500000,"Sector 4 Vaishali, Ghaziabad, Delhi NCR",1050,28.64702415,77.34025574,2,2,2,Ready to Move,New Property,,Semi-Furnished,,,Flat,5238.095238
7500000,"paryag apartment, Vasundhara Enclave, New Delhi - East, Delhi NCR",1150,28.60172462,77.31781006,2,2,2,Ready to Move,Resale,,Semi-Furnished,,,Flat,6521.73913
19000000,"88., Sector 45, Gurgaon, Delhi NCR",2200,28.4446575,77.0670365,4,4,2,Ready to Move,New Property,3,Semi-Furnished,1,iskon templedps school Huda metro 10 min,Flat,8636.363636
11000000,"New Delhi, Amar Colony, New Delhi - South, Delhi NCR",1000,28.56134987,77.24330139,2,2,2,Ready to Move,Resale,,Unfurnished,,Taneja paints,Flat,11000
7500000,"A., Laxmi Nagar, New Delhi - East, Delhi NCR",900,28.63596725,77.26956177,3,3,1,Ready to Move,New Property,1,Semi-Furnished,1,best location to stay near by v3s mall near by nirman vihar metro station they all are in walkin distance .. best location to stay healthy,Flat,8333.333333
7700000,"Sector 30, Gurgaon, Sector 30, Gurgaon, Delhi NCR",1350,28.44984818,77.05697632,3,3,2,Ready to Move,New Property,1,Semi-Furnished,2,Nh-8.,Flat,5703.703704
14500000,"Vaishali, Ghaziabad, Vaishali, Ghaziabad, Delhi NCR",2286,28.64235374,77.34015099,3,3,3,Ready to Move,Resale,1,,2,"Vaishali Sector 4, Ghaziabad",Flat,6342.95713
7100000,"sector 75 noida, Sector 75, Noida, Delhi NCR",1295,28.576256,77.383182,2,2,4,Ready to Move,New Property,,,,,Flat,5482.625483
11200000,"Sector 51, Noida, Sector 51, Noida, Delhi NCR",1900,28.5802499,77.3671515,3,3,6,Ready to Move,Resale,1,,3,city centre metro station,Flat,5894.736842
8800000,"sec 83gurgoan, Sector 83, Gurgaon, Delhi NCR",1733,28.399598,76.97150985,3,3,3,Ready to Move,Resale,1,,2,Hayat hotel nh8,Flat,5077.899596
6200000,"Omicron 1, Greater Noida, Omicron 1, Greater Noida, Delhi NCR",1665,28.46267033,77.55830252,4,3,4,Ready to Move,Resale,1,,3,"Sector Omicron 1, Greater Noida",Flat,3723.723724
11400000,"Sector 77, Gurgaon, Sector 77, Gurgaon, Delhi NCR",2077,28.3824895,76.9823169,3,3,4,Ready to Move,New Property,,,,emaar palm hills,Flat,5488.685604
16200000,"Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",1700,28.593846,77.065492,3,2,3,Ready to Move,Resale,2,,2,near indian oil petrol pump,Flat,9529.411765
7600000,"Sector 30, Gurgaon, Delhi NCR",1300,28.4619565,77.056792,3,2,1,Ready to Move,New Property,1,Semi-Furnished,1,star mall gurgaon,Individual House,5846.153846
18000000,"dlf city phase 4, Dlf City Phase 4, Gurgaon, Delhi NCR",2200,28.4663049,77.0863199,3,4,3,Ready to Move,New Property,4,Furnished,1,Dlf city phase 4 3 bhk gurgaon 122002.,Flat,8181.818182
8900000,"Vikaspuri Block M, New Delhi - West, Delhi NCR",1200,28.635058,77.0750186,3,3,1,Ready to Move,Resale,,Furnished,0,,Flat,7416.666667
7500000,"House no 13 Block 19, Springfield Colony, Faridabad, Delhi NCR",1710,28.45023,77.312379,3,3,2,Ready to Move,Resale,,Unfurnished,,Nearest metro mewla maharaj pur.,Flat,4385.964912
33000000,"sector 30, Uniworld City, Gurgaon, Delhi NCR",3150,28.45781326,77.05649567,4,5,5,Ready to Move,Resale,2,Semi-Furnished,2,Near huda city metro sation,Flat,10476.19048
24500000,"Malibu Town, Gurgaon, Delhi NCR",2600,28.422711,77.04556,4,4,2,Ready to Move,New Property,4,,1,on CD road of malibu town,Individual House,9423.076923
18600000,"prateek edifice SECTOR 107, Sector 107, Noida, Delhi NCR",2070,28.5466685,77.37519508,3,3,3,Ready to Move,Resale,,,,pathway school,Flat,8985.507246
4200000,"Ghaziabad, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1250,28.6859684,77.35089874,3,3,2,Ready to Move,Resale,,Furnished,,near shiv chowk,Flat,3360
35000000,"Sector 62, Gurgaon, Sector 62, Gurgaon, Delhi NCR",3498,28.413918,77.088326,3,4,2,Ready to Move,Resale,2,,5,located on golf course extension road,Individual House,10005.71755
11000000,"Flat no 1001, Sector 33, Gurgaon, Delhi NCR",1475,28.43157936,77.03524427,3,4,5,Ready to Move,New Property,,,,,Flat,7457.627119
21600000,"Sector 63A, Gurgaon, Delhi NCR",2100,28.400444,77.103004,3,3,2,,New Property,1,Unfurnished,,Main Market,Flat,10285.71429
8400000,"Sector 77, Noida, Sector 77, Noida, Delhi NCR",1564,28.57204228,77.39106873,3,2,4,Ready to Move,Resale,1,,3,,Flat,5370.84399
10500000,"10., Sector 83, Gurgaon, Delhi NCR",1720,28.394307,76.9700484,3,2,3,Ready to Move,New Property,1,Unfurnished,2,"Bang on NH8, Behind Hotel Hyaatt",Flat,6104.651163
5500000,"Noida Sector 137, Sector 137, Noida, Delhi NCR",1240,28.50920801,77.40662554,2,2,2,Ready to Move,Resale,,,,Near Felix Hospital,Flat,4435.483871
12500000,"Sector 46, Faridabad, Delhi NCR",2700,28.43975067,77.29987335,4,3,2,Ready to Move,Resale,,Semi-Furnished,,,Flat,4629.62963
4750000,"b block omproperties, Sector 62, Noida, Delhi NCR",900,28.6212655,77.364423,2,2,2,Ready to Move,Resale,,,,near taj experswey,Flat,5277.777778
9000000,"Sector 74, Gurgaon, Sector 74, Gurgaon, Delhi NCR",1406,28.4168,77.0118275,2,2,2,,New Property,1,Semi-Furnished,3,"spr road , and ext. road",Flat,6401.13798
30000000,"A Block, Sector 61 Block A, Noida, Delhi NCR",4000,28.596738,77.364403,8,6,6,Ready to Move,Resale,3,,,near Sai Tample,Flat,7500
18500000,"South City 1, Gurgaon, Delhi NCR",2100,28.4570251,77.0646805,3,3,3,Ready to Move,New Property,2,,1,"Near to Huda City Centre Metro Station, Schools, Markets.",Flat,8809.52381
27000000,"Dwarka Sector 22, New Delhi, Sector 22 Dwarka, New Delhi - Dwarka, Delhi NCR",2850,28.5572623,77.06181443,5,4,6,Ready to Move,Resale,2,,2,near dwarka sec 21 metro and manish global mall.. (opp vivanta),Flat,9473.684211
45000000,"DLF City Phase 1, Gurgaon, Delhi NCR",5100,28.47293472,77.09846497,4,4,4,Ready to Move,New Property,,Semi-Furnished,,Arjun Marg DLF CITY PHASE 1,Flat,8823.529412
5700000,"Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1250,28.64934731,77.36962891,3,2,1,Ready to Move,Resale,,Semi-Furnished,,metro station,Flat,4560
